Generation  0 :
[2.6818812113350003, -4.314964270135856e-18, 4.057299232887971e-06, 6.826389375060461e-09, -1.2486049836655162, 1.5553402114948158e-19, 1.3314811505159597e-20, 6.85844393372265e-14, 1.056441508086754e-07, -3.2542763496813605e-15, -2.7153269412270014e-15]  :  [86036286133.70601, 86045633451.5842]
[2.2104011684289167, -3.5129612122780464e-18, 3.913919697304866e-06, 6.6696866680694384e-09, -1.2486049836655162, 1.7421524602703655e-19, 1.3314811505159597e-20, 8.163734141983675e-14, 1.0563239599063873e-07, -2.8694990694826433e-15, -2.7742410331471055e-15]  :  [86055869511.3428, 86028018198.9622]
[2.2104011684289167, -4.626416904916234e-18, 3.6473896064497396e-06, 5.57553160431494e-09, -1.2486049836655162, 1.7421524602703655e-19, 1.1060284307522848e-20, 8.525312996717643e-14, 1.0563239599063873e-07, -2.8694990694826433e-15, -3.178517085107807e-15]  :  [86058042584.75201, 86026646273.47964]
[2.6818812113350003, -4.314964270135856e-18, 4.2724124092942325e-06, 5.57553160431494e-09, -1.2486049836655162, 1.268319436388994e-19, 1.3314811505159597e-20, 1.4126961883033363e-13, 1.0563239599063873e-07, -2.907968580548494e-15, -2.017218449393916e-15]  :  [86062114772.10934, 86031853397.5207]
[1.6738902430381488, -4.314964270135856e-18, 5.135852041738768e-06, 6.799080184986595e-09, -1.2486049836655162, 1.4214834039061262e-19, 1.7452768582531776e-20, 8.938473952311385e-14, 1.0563239599063873e-07, -3.076587441256162e-15, -3.422733027101259e-15]  :  [86066430389.6303, 86026733075.53778]
[2.6818812113350003, -4.448107213831678e-18, 4.057299232887971e-06, 7.2441229788935095e-09, -1.2680225563084886, 1.311052265992069e-19, 1.2001218754507152e-20, 7.121888900736593e-14, 1.056441508086754e-07, -3.2542763496813605e-15, -3.1998827085455674e-15]  :  [91336581417.16743, 85623325736.89827]
[3.035433574402979, -4.381475281412996e-18, 3.708955665344293e-06, 7.2441229788935095e-09, -1.3659354850746452, 1.5553402114948158e-19, 1.1655297980856473e-20, 8.938473952311385e-14, 1.056441508086754e-07, -3.614567629170739e-15, -2.291146850088803e-15]  :  [156474751393.3112, 156053083672.52728]
[2.0638962001729686, -4.314964270135856e-18, 4.367086728221981e-06, 7.189541209025395e-09, -1.3751873315500822, 1.268319436388994e-19, 1.2193832527141703e-20, 9.384929205968706e-14, 1.0563239599063873e-07, -2.907968580548494e-15, -2.017218449393916e-15]  :  [166029835835.4022, 169051853256.47705]
[1.9068396452147114, -3.2777760971921407e-18, 4.420252042372306e-06, 5.57553160431494e-09, -1.3930170374688085, 1.7421524602703655e-19, 1.5555850544168897e-20, 7.255453013770056e-14, 1.0563239599063873e-07, -3.226213741181586e-15, -2.017218449393916e-15]  :  [185895360681.3096, 196994188325.32977]
[3.1438589261877663, -3.985607321292017e-18, 3.3932800901005637e-06, 5.143084729170184e-09, -1.0307361736165694, 1.268319436388994e-19, 9.288096694472416e-21, 1.4126961883033363e-13, 8.98963606670279e-08, -2.907968580548494e-15, -2.6112505056767246e-15]  :  [143670112350.6155, 223006978824.94174]
Best =  172081919585.29022  =>  [2.6818812113350003, -4.314964270135856e-18, 4.057299232887971e-06, 6.826389375060461e-09, -1.2486049836655162, 1.5553402114948158e-19, 1.3314811505159597e-20, 6.85844393372265e-14, 1.056441508086754e-07, -3.2542763496813605e-15, -2.7153269412270014e-15] [86036286133.70601, 86045633451.5842]

Generation  1 :
[2.6818812113350003, -4.314964270135856e-18, 4.057299232887971e-06, 6.826389375060461e-09, -1.2486049836655162, 1.5553402114948158e-19, 1.3314811505159597e-20, 6.85844393372265e-14, 1.056441508086754e-07, -3.2542763496813605e-15, -2.7153269412270014e-15]  :  [86036286133.70601, 86045633451.5842]
[2.2104011684289167, -3.5129612122780464e-18, 3.913919697304866e-06, 6.6696866680694384e-09, -1.2486049836655162, 1.7421524602703655e-19, 1.3314811505159597e-20, 8.163734141983675e-14, 1.0563239599063873e-07, -2.8694990694826433e-15, -2.7742410331471055e-15]  :  [86055869511.3428, 86028018198.9622]
[2.2104011684289167, -4.626416904916234e-18, 3.6473896064497396e-06, 5.57553160431494e-09, -1.2486049836655162, 1.7421524602703655e-19, 1.1060284307522848e-20, 8.525312996717643e-14, 1.0563239599063873e-07, -2.8694990694826433e-15, -3.178517085107807e-15]  :  [86058042584.75201, 86026646273.47964]
[2.667161141756351, -4.856158884595775e-18, 3.6264236792398227e-06, 7.329015052866525e-09, -1.2486049836655162, 1.5553402114948158e-19, 1.385374544467667e-20, 8.938174220835833e-14, 1.0845641786938235e-07, -3.1753973933552127e-15, -3.305098208150815e-15]  :  [81105062762.75162, 91373258665.61063]
[2.6818812113350003, -4.314964270135856e-18, 3.870483505418395e-06, 4.260736708416776e-09, -1.2486049836655162, 1.5494836098791592e-19, 1.0766916377042255e-20, 1.1716573855582056e-13, 1.1025812449786547e-07, -2.907968580548494e-15, -2.4819884258093025e-15]  :  [78627403015.88916, 96124293958.71986]
[2.0638962001729686, -5.058732807535429e-18, 3.2358114473297234e-06, 8.771565195097555e-09, -1.3751873315500822, 1.17520756737598e-19, 1.2001218754507152e-20, 8.520042476674213e-14, 1.1451531711307554e-07, -3.0392739830534434e-15, -3.79552353159172e-15]  :  [119542335996.69919, 125252630704.99155]
[2.12250891414856, -4.314964270135856e-18, 4.969425977583576e-06, 5.647934035231821e-09, -1.2486049836655162, 1.4164639477741095e-19, 1.5113402910027322e-20, 6.85844393372265e-14, 9.244228316802208e-08, -2.616723939272174e-15, -2.348918179324403e-15]  :  [126656700689.13997, 94869324634.14061]
[1.6303453211128498, -3.3851340574918043e-18, 4.474890123207848e-06, 6.826389375060461e-09, -1.1038001976753837, 1.1793427103359688e-19, 1.3314811505159597e-20, 6.402563710556738e-14, 9.46192669284706e-08, -3.2542763496813605e-15, -3.6864546247575126e-15]  :  [107954531769.46597, 144607643716.9944]
[2.6818812113350003, -4.56699144930307e-18, 4.057299232887971e-06, 4.4113004177166945e-09, -1.4128904818016002, 1.268319436388994e-19, 1.2001218754507152e-20, 7.350202538931241e-14, 1.0740079042555522e-07, -2.281483813278564e-15, -2.871257769020416e-15]  :  [198211257483.76373, 218080855055.01526]
